uuid,Void/Retire,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH|Name,Mappings|NARROWER-THAN|PIH|Name,Mappings|BROADER-THAN|PIH|Name,Mappings|SAME-AS|PIH|Number,Mappings|NARROWER-THAN|PIH|Number,Mappings|BROADER-THAN|PIH|Number,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|BROADER-THAN|CIEL,Mappings|SAME-AS|AMPATH,Mappings|SAME-AS|org.openmrs.module.emrapi,Absolute high,Critical high,Normal high,Absolute low,Critical low,Normal low,Units,Display precision,Allow decimals,Complex data handler
dbd1cd6c-4e14-11e4-8a57-0800271c1b75,,Infectious and Parasitic Diseases,,,ConvSet,N/A,,"Warts, viral, unspec.;Warts, condyloma;Viral infection, unspec.;Venereal disease, unspec.;Tuberculosis, pulmonary, NOS;Trichomoniasis, unspec.;Syphilis, unspec.;Staphylococcal food poisoning;Septicemia, NOS;Sepsis;Scabies;Salmonella gastroenteritis;Pinworms;Pediculosis, unspec.;Pediculosis, head;Moniliasis, vulva/vagina;Moniliasis, skin/nails;Lyme disease;Intestinal protozoa, NOS;Infectious mononucleosis;HIV positive, asymptomatic;HIV disease;Herpetic disease, uncomplicated;Herpes zoster, NOS;Hepatitis, viral, NOS;Gonorrhea, acute, lower GU tract;Giardiasis;Exanthems, viral, unspec.;Dermatomycosis, unspec.;Condyloma acuminata;Chickenpox, NOS;Bacteremia (not septicemia)",,,,,,,,,,,,,,,,,,,,,
dcd2ed3e-4e14-11e4-8a57-0800271c1b75,,Neoplasms,,,ConvSet,N/A,,"Urinary, unspec.;Respiratory tract, NOS;Prostate;Malignant lesion, unspec.;Male genital, unspec.;Lung, unspec.;Leukemia, unspec., w/o remission;Gastrointestinal tract, unspec.;Female genital, unspec., CIS excluded;Cervix uteri (CIS);Breast, female, unspec.;Bladder, unspec.;Skin, unspec.;Skin, soft tissue neoplasm, unspec.;Neoplasm, unspec.;Lipoma, any site;Benign lesion, unspec.;Skin, uncertain behavior",,,,,,,,,,,,,,,,,,,,,
ddc70945-4e14-11e4-8a57-0800271c1b75,,"Enocrine, Nutritional and Metabolic Disorders",,,ConvSet,N/A,,"Thyroid nodule;Overweight;Obesity, NOS;Nutritional deficiencies, unspec.;Hypothyroidism, unspec.;Hyponatremia;Hypokalemia;Hypoglycemia, nondiabetic, unspec.;Hypocalcemia;Hyperthyroidism, NOS;Hyperparathyroidism, unspec.;Hypernatremia;Hyperlipidemia, mixed;Hyperkalemia;Hypercholesterolemia, pure;Hypercalcemia;Gout, unspec.;Glucose intolerance;Dysmetabolic syndrome;Diabetes II, w/ unspec. complications;Diabetes II, uncomplicated;Diabetes I, w/ unspec. complications;Diabetes I, uncomplicated;Dehydration;B12 deficiency w/o anemia",,,,,,,,,,,,,,,,,,,,,
def62640-4e14-11e4-8a57-0800271c1b75,,Blood Diseases,,,ConvSet,N/A,,"Sickle-cell trait;Sickle-cell disease, unspec.;Polycythemia vera;Lymphadenitis, chronic;Leukocytopenia, unspec.;Hemorrhagic conditions, unspec.;Blood disease, unspec.;Anemia, pernicious;Anemia, other, unspec.;Anemia, iron deficiency, unspec.;Anemia, chronic neoplastic disease;Anemia, chronic kidney disease;Anemia, chronic disease, other;Anemia, acute blood loss",,,,,,,,,,,,,,,,,,,,,
e0cf54d9-4e14-11e4-8a57-0800271c1b75,,Mental Disorders,,,ConvSet,N/A,,"Tobacco abuse;Stress, acute situational disturbance;Schizophrenia, unspec.;Psychosis, unspec.;Psychosexual dysfunction., unspec.;Personality disorder, unspec.;Panic disorder, no agoraphobia;Mental retardation, unspec.;Insomnia, sleep disorder, unspec.;Drug abuse, unspec.;Depressive disorder, NOS;Dementia, vascular, uncomplicated;Dementia, senile, uncomplicated;Delirium, acute;Conduct disorder, unspec.;Bulimia nervosa;Attention deficit, w/o hyperactivity;Anxiety state, unspec.;Anorexia nervosa;Alzheimer's;Alcoholism, unspec.;Alcohol abuse, unspec.;Adjustment reaction, unspec.",,,,,,,,,,,,,,,,,,,,,
e1faab75-4e14-11e4-8a57-0800271c1b75,,Nervous System and Sense Organ Disorders,,,ConvSet,N/A,,"Trigeminal neuralgia;Sleep apnea, obstructive;Restless legs syndrome;Parkinsonism, primary;Neuropathy, unspec.;Nervous system, NOS;Myopathy, unspec.;Multiple sclerosis;Movement disorder, unspec.;Migraine, unspec., not intractable;Meningitis, unspec.;CVA, late effect, unspec.;Cognitive impairment, mild;Cerebral artery occlusion with infarction, unspec.;Carpal tunnel;Bell's palsy;Visual loss, unspec.;Visual disturbance, unspec.;Retinal disorder, unspec.;Refractive errors, unspec.;Glaucoma, unspec.;Eye movement disorder, unspec.;Eye disorder, unspec.;Corneal ulcer, unspec.;Corneal abrasion;Conjunctivitis, unspec.;Chalazion;Cataract, unspec.;Blepharitis, unspec.;Vertigo, peripheral, unspec.;Vertigo, central;Otitis media, chronic serous;Otitis media, acute w/ rupture of TM;Otitis media, acute;Eustachian salpingitis, unspec.;Ear disorder, unspec.;Cerumen impaction;Stye (hordeolum);Hemorrhage, intracranial, NOS;Hearing loss, unspec.;Headache, tension;Conjunctivitis, viral, NOS",,,,,,,,,,,,,,,,,,,,,
e394a70e-4e14-11e4-8a57-0800271c1b75,,Circulatory System,,,ConvSet,N/A,,"Venous insufficiency, unspec.;Thrombophlebitis, unspec.;Tachycardia, paroxysmal SVT;Rheumatic heart disease, unspec.;Pulmonary embolism, not iatrogenic;Pulmonary edema, acute;Premature beats, unspec.;Phlebitis, deep, lower extrem., other;Peripheral vascular disease, unspec.;Pericarditis, acute, nonspecific;Myocardial infarction, old;Myocardial infarction, NSTEMI (to 8 weeks);Myocardial infarction, NOS (to 8 weeks);Long QT syndrome;Hypotension, orthostatic;Hypertensive renal disease w/o renal failure, unspec.;Hypertensive heart disease, unspec., w/ heart failure;Hypertension, unspec.;Hypertension, malignant;Hypertension, benign;Heart failure, systolic, unspec.;Heart failure, diastolic, unspec.;Heart failure, congestive, unspec.;Heart failure, combined, unspec.;Heart disease, other, unspec.;Elevated BP w/o hypertension;Conduction disorder, unspec.;Circulatory disorder, unspec.;Chronic ischemic heart disease, unspec.;Cardiac arrest;Atrial fibrillation;Arterial disorder, other, unspec.;Aortic aneurysm, unspec.;Angina, unstable",,,,,,,,,,,,,,,,,,,,,
e5d5313b-4e14-11e4-8a57-0800271c1b75,,Respiratory System,,,ConvSet,N/A,,"Upper respiratory infection, acute, NOS;Tonsillitis, acute;Tonsil/adenoid disease, chronic, unspec.;Sinusitis, chronic, NOS;Sinusitis, chronic, maxillary;Sinusitis, chronic, frontal;Sinusitis, acute, NOS;Sinusitis, acute, maxillary;Sinusitis, acute, frontal;Rhinitis, chronic;Respiratory disease, other, NOS;Pneumonia, unspec.;Pleural effusion, NOS;Pharyngitis, acute;Peritonsillar abscess;Laryngitis, acute, no obstruction;Emphysema;Croup;COPD, NOS;Bronchospasm, exercise induced;Bronchospasm, acute;Bronchitis, chronic, unspec.;Bronchitis, acute;Bronchiolitis, acute, due to RSV;Asthma, intrinsic, acute exacerbation;Asthma, extrinsic, acute exacerbation",,,,,,,,,,,,,,,,,,,,,
e71b87b4-4e14-11e4-8a57-0800271c1b75,,Digestive System,,,ConvSet,N/A,,"Ulcerative colitis, unspec.;Peptic ulcer disease, unspec., w/o obstruction;Pancreatitis, acute;Oral, tongue diseases, unspec.;Irritable bowel syndrome;Intestinal obstruction, unspec.;Hernia, other, NOS;Hernia, inguinal, NOS;Hernia, hiatal, noncongenital;Hemorrhoids, NOS;Gastroesophageal reflux, no esophagitis;Gastroenteritis, infectious;Gallbladder disease, unspec.;Functional disorder intestine, unspec.;Esophagitis, unspec.;Esophageal disease, unspec.;Dyspepsia;Diverticulosis of colon;Diverticulitis of colon, NOS;Dental, unspec.;Dental caries, unspec.;Dental abscess;Crohn's disease, NOS;Constipation, unspec.;Cholelithiasis, NOS;Cholecystitis, acute;Anal fissure, nontraumatic",,,,,,,,,,,,,,,,,,,,,
e87be8d2-4e14-11e4-8a57-0800271c1b75,,Genitourinary System,,,ConvSet,N/A,,"Urinary tract infection, unspec./pyuria;Urinary obstruction, unspec.;Urethral syndrome, non-VD, NOS;Renal insufficiency, acute;Renal failure/insufficiency, chronic, unspec.;Renal failure, acute, unspec.;Pyelonephritis, acute, w/o necrosis;Hematuria, unspec.;Glomerulonephritis, chronic, unspec.;Glomerulonephritis, acute, unspec.;Calculus, urinary, unspec.;Varicocele;Urethritis, nongonococcal, unspec.;PSA, elevated;Prostatitis, NOS;Impotence, organic;Hydrocele, unspec.;BPH/LUTS w/o obstruction;BPH/LUTS w/ obstruction;Infertility, male, unspec.;Infertility, female, unspec.;Pelvic inflammatory disease, unspec.;Incontinence, stress, female;Fibroid uterus (leiomyoma), unspec.;Female genital disease, unspec.;Endometriosis, unspec.;Dyspareunia;Cystocele/rectocele/prolapse, unspec.;Cyst of ovary, follicular;Cervicitis;Cervical polyp, NOS;Bartholin cyst;Premenstrual tension syndrome;Metrorrhagia;Menstruation, painful;Menstruation, excessive/frequent;Menopausal disorders, unspec.;Hormone replacement therapy, postmenopausal;Amenorrhea;Mastitis, NOS;Mastitis, lactating, unspec.;Galactorrhea;Fibrocystic disease;Fibroadenosis;Breast lump;Breast disease, unspec.",,,,,,,,,,,,,,,,,,,,,
ea160612-4e14-11e4-8a57-0800271c1b75,,"Pregnancy, Childbirth",,,ConvSet,N/A,,"Vomiting of pregnancy, unspec.;Twins, unspec.;Threatened abortion, unspec.;Prenatal care, normal, first pregnancy;Pregnant state, incidental;Pregnancy, other complications, unspec.;Post-term pregnancy, unspec.;Postpartum follow-up, routine;Placenta previa, w/o bleeding, unspec.;Placenta previa, w/ bleeding, unspec.;Other complication of puerperium/postpartum, unspec.;Normal delivery;Gestational hypertension, unspec.;Endometritis, postpartum;Ectopic pregnancy, no IUP, unspec.;Decreased fetal movements, unspec.;Complicated delivery/labor, unspec.;Bleeding in pregnancy, unspec.;Abruptio placentae, unspec.;Abortion, spontaneous, w/o complication;Abortion, induced, w/o complication",,,,,,,,,,,,,,,,,,,,,
ea769781-4e14-11e4-8a57-0800271c1b75,,"Skin, Subcutaneous Tissue",,,ConvSet,N/A,,"Urticaria, unspec.;Ulcer, skin, chronic, unspec.;Seborrheic keratosis, NOS;Seborrheic dermatitis, NOS;Sebaceous cyst;Pruritus, NOS;Pityriasis rosea;Other skin disease, unspec.;Onychomycosis;Nail disease, unspec.;Lymphadenitis, acute;Ingrown nail;Hair disease, unspec.;Diaper rash;Corn/callus;Contact dermatitis, NOS;Alopecia, unspec.;Actinic keratosis",,,,,,,,,,,,,,,,,,,,,
eb21fd4e-4e14-11e4-8a57-0800271c1b75,,Musculoskeletal and Connective Tissue,,,ConvSet,N/A,,"Synovitis/tenosynovitis, unspec.;Rheumatoid arthritis (not JRA);Polymyalgia rheumatica;Pain in limb;Osteoporosis, unspec.;Osteomyelitis, chronic, unspec.;Osteoarthritis of spine, NOS;Muscle weakness, generalized;Kyphosis/scoliosis, unspec.;Ganglion, unspec.;Disc syndrome, no myelopathy, NOS;Derangement, knee, internal, unspec.;Connective tissue disease, unspec.;Cervical disorder, NOS;Arthropathy, unspec.;Arthropathy, traumatic, unspec.;Acquired deformity, limb, unspec.",,,,,,,,,,,,,,,,,,,,,
ec8f90e6-4e14-11e4-8a57-0800271c1b75,,Congenital Anomalies,,,ConvSet,N/A,,"Undescended testis;Pyloric stenosis;Limb anomaly, unspec.;Congenital anomaly, other, unspec.",,,,,,,,,,,,,,,,,,,,,
ec9e159a-4e14-11e4-8a57-0800271c1b75,,Perinatal (Infant),,,ConvSet,N/A,,"Well newborn, hospital birth, vaginal;Sudden infant death syndrome;Skin/temperature problem;Sepsis, neonatal;Respiratory problem, other, unspec.;Respiratory distress syndrome;Post-term infant;Jaundice, newborn, unspec.;Hypoxemia, newborn, NOS;Fetal distress, unspec.;Birth trauma, unspec.;Birth asphyxia, unspec.",,,,,,,,,,,,,,,,,,,,,
ed85e597-4e14-11e4-8a57-0800271c1b75,,Injuries and Adverse Effects,,,ConvSet,N/A,,"Rape;Other trauma, unspec.;Open wound, upper limb, unspec.;Open wound, lower limb, unspec.;Open wound, head/neck/trunk, unspec.;Medication, adverse effects, unspec.;Insect bite;Heat injury, unspec.;Head injury, NOS;Gunshot wound, NOS;Foreign body, skin, superficial, unspec.;Exhaustion due to exposure;Crushing injury, unspec.;Contusion, unspec.;Cold injury, unspec.;Abrasion, unspec.;Healed fracture, follow-up exam;Fracture: tibia, closed, unspec.;Fracture: skull, closed, unspec.;Fracture: ribs, closed, unspec.;Fracture: pelvic, closed, unspec.;Fracture: other sites, closed, unspec.;Fracture: nose, closed;Fracture: metacarpal, closed, unspec.;Fracture: humerus, closed, unspec.;Fracture: forearm, closed, unspec.;Fracture: foot, closed, unspec. (not toes);Fracture: fibula, closed, unspec.;Fracture: femur/shaft, closed;Fracture: femur/hip, closed, unspec.;Fracture: clavicle, closed, unspec.;Fracture: carpal, closed, unspec.;Fracture: ankle, closed, unspec.;Fracture, stress: tibia or fibula;Sprain/strain: vertebral, unspec.;Sprain/strain: other site, unspec.;Dislocation: shoulder, closed, unspec.;Dislocation: other, closed, unspec.",,,,,,,,,,,,,,,,,,,,,
efb5e2c7-4e14-11e4-8a57-0800271c1b75,,Unclassified,,,ConvSet,N/A,,"Contact dermatitis and other eczema;Nontraffic accident involving motor;Contusion, Chest wall;FRACTURE OF UPPER LIMB, Ill;FRACTURE OF NECK AND TRUNK, Rib;Coronary artery anomaly;Encephalocele;Chronic osteomyelitis;Fasciitis;Pauciarticular juvenile rheumatoid arthritis;Ulcer of other part of foot;Prurigo;Uterovaginal prolapse;Stricture;Perforation of intestine;Mediastinitis;Paralysis;Encopresis;Enuresis;Major salivary glands;Spondylolysis;Epispadias;Ulcer of heel and midfoot;Hemorrhage of gastrointestinal tract;Neoplasm, Bladder;Appendicitis;Periodontosis;Carcinoma in situ, Penis;Carcinoma in situ, Prostate;Benign Neoplasm,  Cervix uteri;Amebiasis;Jaundice;Abscess of breast;Nephrotic syndrome with unspecified pathological lesion in kidney;Lymphangitis;Rheumatic chorea;Lymphadenitis;Calculus in urethra;Renal failure;Eczema herpeticum;Hirschsprung;Ankylosing spondylitis;Atopic dermatitis and related conditions;Angina Pectoris;Calculus of kidney and ureter;Neoplasm, Stomach;Cholera;Allergic rhinitis;Stricture or kinking of ureter;Portal hypertension;Keloid scar;Oral aphthae;Vitiligo;Parkinson;Urticaria;Vitamin A deficiency;Dog bite;Infectious diarrhea;Cleft lip;Sciatia;Hypospadias;Orchitis;Nutritional Deficiency,  Other protein;Female Infertility;Nephrotic syndrome;Calculus of ureter;Uterine prolapse without mention of vaginal wall prolapse;Hemorrhoids;Eosinophilia;Rheumatoid arthritis;Mycoses, Of scalp and beard;Hypoparathyroidism;Anal fissure and fistula;Hydrocele;Supervision of normal first pregnancy;Synovial cyst of popliteal space;Abortion with unspecified complication, incomplete;Endometriosis;Acute sinusitis;Cardiomyopathy;Benign intracranial hypertension;Streptococcal meningitis;Tinea nigra;Mycoses of the body;Measles;Swelling of limb;Thyroid dysfunction;Premature ejaculation;Dermatophytosis;Gangrene;Submucous leiomyoma of uterus;Bronchitis;Pelvic congestion syndrome;Acute nasopharyngitis",,,,,,,,,,,,,,,,,,,,,
33396b29-8a92-11e4-977f-0800271c1b75,,All Disease Templates,All Disease Templates,,ConvSet,N/A,,Breast Cancer Templates;Tuberculosis Templates;Diabetes Templates,,,,,,,,,,,,,,,,,,,,,
b2e4554c-5f05-48be-947c-9a9bd522f842,,"Diabetes, Blood Pressure",Blood pressure,DM patientâs goal 130/80,ConvSet,N/A,,"Diabetes, Systolic Data;Diabetes, Diastolic Data",,,,,,,,,,,,,,,,,,,,,
9a80abcc-d9e4-49ae-911d-cd7b74fe4128,,"Hypertension, Blood Pressure",Blood pressure,Goal: most patients goal BP Greater than 140/90;<br>Age Greater than 60 goal Greater than 150/90;<br>Diabetics goal Greater than 130/80<br>,ConvSet,N/A,,"Hypertension, Systolic data;Hypertension, Diastolic Data",,,,,,,,,,,,,,,,,,,,,
e766b662-7910-4ed4-be96-a3a3f25a8574,,"Hypertension, What was BP at last visit",What was BP at last visit,,ConvSet,N/A,,"Hypertension, Systolic data;Hypertension, Diastolic Data",,,,,,,,,,,,,,,,,,,,,
b3dac224-fdea-11e4-b248-005056820298,,All Orderables,All Orderables,,ConvSet,N/A,,Lab Samples;Radiology Orders,,,,,,,,,,,,,,,,,,,,,
19236254-20d2-4a5f-bfbc-8fd259f5884d,,"Stroke, Blood Pressure",Blood pressure,"if BP greater than 120/70, patient should be on anti-hypertensive therapy<br>",ConvSet,N/A,,"Stroke, Systolic data;Stroke, Diastolic Data",,,,,,,,,,,,,,,,,,,,,
ede7b901-7427-975c-5c5d-2e6c81912e42,,Patient Vitals,Patient Vitals,,ConvSet,N/A,,"Temperature Data;Heart Rate Data;Systolic Blood Pressure;Diastolic Blood Pressure;Tuberculosis, Pleural TB Respiratory Rate;Weight",,,,,,,,,,,,,,,,,,,,,
783e7d0f-6c93-59a9-70cd-8c0f4f180eca,,Laterality,Laterality,,ConvSet,N/A,,Location of condition;Body part,,,,,,,,,,,,,,,,,,,,,
5ed5666c-3817-4ccb-2949-72549de68424,,Injury Information,Injury Information,,ConvSet,N/A,,Laterality;Date of injury/Age of onset;Cause of injury;Trauma classification;Mechanism of injury;Surgical Candidate;Surgical Priority,,,,,,,,,,,,,,,,,,,,,
c5e8de20-437f-8bf5-61ab-5695079f4472,,Admission From,Admission,,ConvSet,N/A,,Admission information;Patient Vitals;Injury Information;Photos;Radiographs;Assessment;Treatment,,,,,,,,,,,,,,,,,,,,,
c9afb363-8aa2-85c5-13ee-c12ccab79c03,,Impact Information,Impact Information,,ConvSet,N/A,,"Impact of condition on activities of daily living (examples: work, care taking, etc.)",,,,,,,,,,,,,,,,,,,,,
8e5cada3-2b8d-39e4-711e-bd02f69f3e33,,Clinic Visit (Surgeon),Clinic Visit (Surgeon),,ConvSet,N/A,,"Injury Information;ER General Notes, Medical History;ER General Notes, Surgical History;Social history;Chronic OPD Details, Allergies;Physical Exam;Impact Information;Assessment;Plan;Injury Photo",,,,,,,,,,,,,,,,,,,,,
e1e6cf92-42c3-11eb-a135-7f82467b6e26,,Clinic Visit (Anesthesia),Clinic Visit (Anesthesia),,ConvSet,N/A,,"PatientVitialsAnesthesia;ER General Notes, Medical History;ER General Notes, Surgical History;Social history;Chronic OPD Details, Allergies;Time traveled for care;Physical Exam;Anesthesia evaluation;anesthesia plan;Anesthesia history or complications from previous anesthetics in patients or family;Airway Exam/Mallampati classification;Pulmonary exam;Cardiovascular exam;Neurological exam;NPO instructions;anesthesiaForm;VAS Pain Tool;CDC;SF-12;Poverty probability index for Ecuador",,,,,,,,,,,,,,,,,,,,,
df1c9ef2-78c2-a5ce-0b55-5f50843da737,,Surgery information,Surgery information,,ConvSet,N/A,,Equipment Needed;Other Specify;#of PRBC Units needed for surgery;Position;Fluoroscopy if Available,,,,,,,,,,,,,,,,,,,,,
d8a9eefd-2411-37db-2a45-681fb2440829,,Day of Surgery Pre-Op,Day of Surgery Pre-Op,,ConvSet,N/A,,Patient Information;Surgery information;Patient Vitals;Upload anesthesia sheet here;Assessment;Treatment,,,,,,,,,,,,,,,,,,,,,
54fddf24-1eff-4e86-b9c4-b4f74ad572e2,,QuickDASH Form,QuickDASH,,ConvSet,N/A,,"Please rate your ability to do the following activities in the last week;Please rate the severity of the following symptoms in the last week;During the past week, how much difficulty have you had sleeping because of the pain in your arm, shoulder or hand?;Quickdash Survey Score;Quickdash Survey Image",,,,,,,,,,,,,,,,,,,,,
fd8cb514-772e-11eb-af53-4bfb5c330f1e,,Physical Therapy,Physical Therapy,,ConvSet,N/A,,History & Examination:;Plan;Comments,,,,,,,,,,,,,,,,,,,,,
53e449a6-3dea-7a35-524f-40d99c952ee8,,Diagnosis Information,Diagnosis Information,,ConvSet,N/A,,Recent Diagnosis Name,,,,,,,,,,,,,,,,,,,,,
a1498df1-cff6-4682-8dbd-e0758c0e13d1,,Offline Concepts,Offline Concepts,,ConvSet,N/A,,"text;end of procedure;orders;HIVTC, Opportunistic Infection Treatment;medication;Anesthesia report of vitals;Intraoperative photographs;Tourniquet time released;Tourniquet time raised;Confirm correct site;Confirm correct patient;Adherence to universal precautions;Preoperative scrub;Urgency;Intra-Op (Staff);Admission orders completed;comment;Administration of Post Anesthesia Care Unit (PACU) medications and orders by anesthesiologist (upload photo and open text box);Immediate Post-Op;Postoperative comments/plan;Pathology sent;Post-operative diagnosis;Intra-operative complications?;Operative note;Second box Tourniquet time;Operative Notes, Tourniquet Time;Implants used;Operative length (min);PAC Diagnosis;Assistant;Surgeon and level of training;Op Note;Block complications;Block laterality;Block performed;Time antibiotics given;Prophylactic antibiotics;Anesthetic used;Anesthetic type;Anesthesiologist and level of training;ASA Score;Intra-Op (Anesthesia);Name and Contact Of Healthcare;Post operative follow up;Was a caregiver instructed in home therapy?;Post-operative follow through;Discharge medications;Discharge instructions;Post-operative rehabilitation plan;Post-operative plan;Impact Informations;Death_cause;PNC, Outcome;Discharge diagnosis;PNC, Discharge Date;Discharge information;Patient Discharge;Discharge Summary, Plan for follow up;Additional Advice on Discharge;Other Notes;Radiology Notes;Lab Investigation Notes;Follow up Date;Orthopedic Operative Report at Discharge;Date of Operation;Surgeries and Procedures;History and Examination Notes;Hospital Course;Discharge Summary;Comments;History & Examination:;Physical Therapy;During the past week, how much difficulty have you had sleeping because of the pain in your arm, shoulder or hand?;Tingling (pins and needles) in your arm, shoulder or hand;Arm, shoulder or hand pain;Please rate the severity of the following symptoms in the last week;During the past week, were you limited in your work or other regular daily activities as a result of your arm, shoulder or hand problem?;During the past week, to what extent has your arm, shoulder or hand problem interfered with your normal social activities with family, friends, neighbors or groups?;Recreational activities in which you take some force or impact through your arm, shoulder or hand (e.g., golf, hammering, tennis, etc.);Use a knife to cut food;Wash your back;Carry a shopping bag or briefcase;Do heavy household chores (e.g., wash walls, floors);Open a tight or new jar;Please rate your ability to do the following activities in the last week;QuickDASH Form;Preoperative Photograph;Preoperative Imaging;Wrist Band;IV access obtained;Regional Anesthesia;Anesthesiologist Evaluation;H&P_Completed;Written surgical consent for surgery;H_P_Update;Preoperative marking of patient by the operating surgeon;Date of surgery;Surgery information;Day of Surgery Pre-Op;Admission diagnosis;Admission date;Admission information;Admission From;Encounter Date;Visit information;Clinic Visit (Anesthesia);Plan;Assessment;Radiographs;Photos;Progress out of Poverty Index;QuickDASH;Impact of condition on activities of daily living (examples: work, care taking, etc.);VAS Pain;Impact Information;Physical Exam;Scheduled surgery;Mechanism of injury;Trauma classification;Cause of injury;Date of injury/Age of onset;Body part;Location of condition;Laterality;Injury Information;Chronic OPD Details, Allergies;Social history;ER General Notes, Surgical History;ER General Notes, Medical History;Weight;Tuberculosis, Pleural TB Respiratory Rate;Diastolic Blood Pressure;Systolic Blood Pressure;Heart Rate Abnormal;Heart Rate;Heart Rate Data;Temperature Abnormal;Temperature;Temperature Data;Patient Vitals;Clinic Visit (Surgeon);All Observation Templates",,,,,,,,,,,,,,,,,,,,,
8930c304-8285-00d2-5ce0-eb1530d61ba5,,Impact Informations,Impact Information,,ConvSet,N/A,,"VAS Pain;Impact of condition on activities of daily living (examples: work, care taking, etc.);QuickDASH;Progress out of Poverty Index;Photos;Radiographs",,,,,,,,,,,,,,,,,,,,,
bef7e532-130e-0075-09b4-877badbe3b23,,Patient Discharge,Discharge,,ConvSet,N/A,,Discharge information;Post operative follow up;Name and Contact Of Healthcare;Was a caregiver instructed in home therapy?,,,,,,,,,,,,,,,,,,,,,
A5C91FD0-7353-59FD-883A-B462A8064EE3,,Intra-Op (Anesthesia),Intra-Op (Anesthesia),,ConvSet,N/A,,ASA Score;Anesthesiologist and level of training;Anesthetic type;Anesthetic used;Prophylactic antibiotics;Time antibiotics given;Block performed;Block laterality;Block complications;SP02;Airway;CV;Intra-operative complications?,,,,,,,,,,,,,,,,,,,,,
e6d2f33b-5020-a200-22fc-c71ec76c2fb4,,Op Note,Op Note,,ConvSet,N/A,,"Date of surgery;Surgeon and level of training;Assistant;PAC Diagnosis;Operative length (min);Implants used;Operative Notes, Tourniquet Time;Second box Tourniquet time;Operative note;Intra-operative complications?;Post-operative diagnosis;Pathology sent;Postoperative comments/plan",,,,,,,,,,,,,,,,,,,,,
db4cbfbe-de50-4c82-ab65-75ff249a4e30,,Immediate Post-Op,Immediate Post-Op,,ConvSet,N/A,,Administration of Post Anesthesia Care Unit (PACU) medications and orders by anesthesiologist (upload photo and open text box);comment;Admission orders completed,,,,,,,,,,,,,,,,,,,,,
6f225744-8d0a-7770-14e7-ed4060410a9b,,Poverty Probability Index For Honduras,Poverty Probability Index For Honduras,,ConvSet,N/A,,How many household members age?;The highest educational level?;What is the main occupation?;Household members receive a salary?;How many rooms use as bedrooms?;What is the main material of the floor of the residence?;Householdâs source of water?;Household member have a refrigerator?;Household member have a stove?;Household member have a working television?;PPI Hondurus Total Score,,,,,,,,,,,,,,,,,,,,,
